"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.process_id","Input.process_name","Input.step_1","Input.step_2","Input.step_3","Input.step_4","Input.step_5","Input.step_6","Input.step_7","Answer.7_0_familiar.on","Answer.7_0_missing","Answer.7_0_missing_position.label","Answer.7_0_s1","Answer.7_0_s2","Answer.7_0_s3","Answer.7_0_s4","Answer.7_0_s5","Answer.7_0_s6","Answer.7_0_s7","Answer.7_10_familiar.on","Answer.7_10_missing","Answer.7_10_missing_position.label","Answer.7_10_s1","Answer.7_10_s2","Answer.7_10_s3","Answer.7_10_s4","Answer.7_10_s5","Answer.7_10_s6","Answer.7_10_s7","Answer.7_11_familiar.on","Answer.7_11_missing","Answer.7_11_missing_position.label","Answer.7_11_s1","Answer.7_11_s2","Answer.7_11_s3","Answer.7_11_s4","Answer.7_11_s5","Answer.7_11_s6","Answer.7_11_s7","Answer.7_12_familiar.on","Answer.7_12_missing","Answer.7_12_missing_position.label","Answer.7_12_s1","Answer.7_12_s2","Answer.7_12_s3","Answer.7_12_s4","Answer.7_12_s5","Answer.7_12_s6","Answer.7_12_s7","Answer.7_13_familiar.on","Answer.7_13_missing","Answer.7_13_missing_position.label","Answer.7_13_s1","Answer.7_13_s2","Answer.7_13_s3","Answer.7_13_s4","Answer.7_13_s5","Answer.7_13_s6","Answer.7_13_s7","Answer.7_14_familiar.on","Answer.7_14_missing","Answer.7_14_missing_position.label","Answer.7_14_s1","Answer.7_14_s2","Answer.7_14_s3","Answer.7_14_s4","Answer.7_14_s5","Answer.7_14_s6","Answer.7_14_s7","Answer.7_15_familiar.on","Answer.7_15_missing","Answer.7_15_missing_position.label","Answer.7_15_s1","Answer.7_15_s2","Answer.7_15_s3","Answer.7_15_s4","Answer.7_15_s5","Answer.7_15_s6","Answer.7_15_s7","Answer.7_16_familiar.on","Answer.7_16_missing","Answer.7_16_missing_position.label","Answer.7_16_s1","Answer.7_16_s2","Answer.7_16_s3","Answer.7_16_s4","Answer.7_16_s5","Answer.7_16_s6","Answer.7_16_s7","Answer.7_17_familiar.on","Answer.7_17_missing","Answer.7_17_missing_position.label","Answer.7_17_s1","Answer.7_17_s2","Answer.7_17_s3","Answer.7_17_s4","Answer.7_17_s5","Answer.7_17_s6","Answer.7_17_s7","Answer.7_18_familiar.on","Answer.7_18_missing","Answer.7_18_missing_position.label","Answer.7_18_s1","Answer.7_18_s2","Answer.7_18_s3","Answer.7_18_s4","Answer.7_18_s5","Answer.7_18_s6","Answer.7_18_s7","Answer.7_19_familiar.on","Answer.7_19_missing","Answer.7_19_missing_position.label","Answer.7_19_s1","Answer.7_19_s2","Answer.7_19_s3","Answer.7_19_s4","Answer.7_19_s5","Answer.7_19_s6","Answer.7_19_s7","Answer.7_1_familiar.on","Answer.7_1_missing","Answer.7_1_missing_position.label","Answer.7_1_s1","Answer.7_1_s2","Answer.7_1_s3","Answer.7_1_s4","Answer.7_1_s5","Answer.7_1_s6","Answer.7_1_s7","Answer.7_20_familiar.on","Answer.7_20_missing","Answer.7_20_missing_position.label","Answer.7_20_s1","Answer.7_20_s2","Answer.7_20_s3","Answer.7_20_s4","Answer.7_20_s5","Answer.7_20_s6","Answer.7_20_s7","Answer.7_21_familiar.on","Answer.7_21_missing","Answer.7_21_missing_position.label","Answer.7_21_s1","Answer.7_21_s2","Answer.7_21_s3","Answer.7_21_s4","Answer.7_21_s5","Answer.7_21_s6","Answer.7_21_s7","Answer.7_22_familiar.on","Answer.7_22_missing","Answer.7_22_missing_position.label","Answer.7_22_s1","Answer.7_22_s2","Answer.7_22_s3","Answer.7_22_s4","Answer.7_22_s5","Answer.7_22_s6","Answer.7_22_s7","Answer.7_23_familiar.on","Answer.7_23_missing","Answer.7_23_missing_position.label","Answer.7_23_s1","Answer.7_23_s2","Answer.7_23_s3","Answer.7_23_s4","Answer.7_23_s5","Answer.7_23_s6","Answer.7_23_s7","Answer.7_24_familiar.on","Answer.7_24_missing","Answer.7_24_missing_position.label","Answer.7_24_s1","Answer.7_24_s2","Answer.7_24_s3","Answer.7_24_s4","Answer.7_24_s5","Answer.7_24_s6","Answer.7_24_s7","Answer.7_25_familiar.on","Answer.7_25_missing","Answer.7_25_missing_position.label","Answer.7_25_s1","Answer.7_25_s2","Answer.7_25_s3","Answer.7_25_s4","Answer.7_25_s5","Answer.7_25_s6","Answer.7_25_s7","Answer.7_26_familiar.on","Answer.7_26_missing","Answer.7_26_missing_position.label","Answer.7_26_s1","Answer.7_26_s2","Answer.7_26_s3","Answer.7_26_s4","Answer.7_26_s5","Answer.7_26_s6","Answer.7_26_s7","Answer.7_27_familiar.on","Answer.7_27_missing","Answer.7_27_missing_position.label","Answer.7_27_s1","Answer.7_27_s2","Answer.7_27_s3","Answer.7_27_s4","Answer.7_27_s5","Answer.7_27_s6","Answer.7_27_s7","Answer.7_28_familiar.on","Answer.7_28_missing","Answer.7_28_missing_position.label","Answer.7_28_s1","Answer.7_28_s2","Answer.7_28_s3","Answer.7_28_s4","Answer.7_28_s5","Answer.7_28_s6","Answer.7_28_s7","Answer.7_29_familiar.on","Answer.7_29_missing","Answer.7_29_missing_position.label","Answer.7_29_s1","Answer.7_29_s2","Answer.7_29_s3","Answer.7_29_s4","Answer.7_29_s5","Answer.7_29_s6","Answer.7_29_s7","Answer.7_2_familiar.on","Answer.7_2_missing","Answer.7_2_missing_position.label","Answer.7_2_s1","Answer.7_2_s2","Answer.7_2_s3","Answer.7_2_s4","Answer.7_2_s5","Answer.7_2_s6","Answer.7_2_s7","Answer.7_30_familiar.on","Answer.7_30_missing","Answer.7_30_missing_position.label","Answer.7_30_s1","Answer.7_30_s2","Answer.7_30_s3","Answer.7_30_s4","Answer.7_30_s5","Answer.7_30_s6","Answer.7_30_s7","Answer.7_31_familiar.on","Answer.7_31_missing","Answer.7_31_missing_position.label","Answer.7_31_s1","Answer.7_31_s2","Answer.7_31_s3","Answer.7_31_s4","Answer.7_31_s5","Answer.7_31_s6","Answer.7_31_s7","Answer.7_32_familiar.on","Answer.7_32_missing","Answer.7_32_missing_position.label","Answer.7_32_s1","Answer.7_32_s2","Answer.7_32_s3","Answer.7_32_s4","Answer.7_32_s5","Answer.7_32_s6","Answer.7_32_s7","Answer.7_33_familiar.on","Answer.7_33_missing","Answer.7_33_missing_position.label","Answer.7_33_s1","Answer.7_33_s2","Answer.7_33_s3","Answer.7_33_s4","Answer.7_33_s5","Answer.7_33_s6","Answer.7_33_s7","Answer.7_34_familiar.on","Answer.7_34_missing","Answer.7_34_missing_position.label","Answer.7_34_s1","Answer.7_34_s2","Answer.7_34_s3","Answer.7_34_s4","Answer.7_34_s5","Answer.7_34_s6","Answer.7_34_s7","Answer.7_35_familiar.on","Answer.7_35_missing","Answer.7_35_missing_position.label","Answer.7_35_s1","Answer.7_35_s2","Answer.7_35_s3","Answer.7_35_s4","Answer.7_35_s5","Answer.7_35_s6","Answer.7_35_s7","Answer.7_36_familiar.on","Answer.7_36_missing","Answer.7_36_missing_position.label","Answer.7_36_s1","Answer.7_36_s2","Answer.7_36_s3","Answer.7_36_s4","Answer.7_36_s5","Answer.7_36_s6","Answer.7_36_s7","Answer.7_3_familiar.on","Answer.7_3_missing","Answer.7_3_missing_position.label","Answer.7_3_s1","Answer.7_3_s2","Answer.7_3_s3","Answer.7_3_s4","Answer.7_3_s5","Answer.7_3_s6","Answer.7_3_s7","Answer.7_4_familiar.on","Answer.7_4_missing","Answer.7_4_missing_position.label","Answer.7_4_s1","Answer.7_4_s2","Answer.7_4_s3","Answer.7_4_s4","Answer.7_4_s5","Answer.7_4_s6","Answer.7_4_s7","Answer.7_5_familiar.on","Answer.7_5_missing","Answer.7_5_missing_position.label","Answer.7_5_s1","Answer.7_5_s2","Answer.7_5_s3","Answer.7_5_s4","Answer.7_5_s5","Answer.7_5_s6","Answer.7_5_s7","Answer.7_6_familiar.on","Answer.7_6_missing","Answer.7_6_missing_position.label","Answer.7_6_s1","Answer.7_6_s2","Answer.7_6_s3","Answer.7_6_s4","Answer.7_6_s5","Answer.7_6_s6","Answer.7_6_s7","Answer.7_7_familiar.on","Answer.7_7_missing","Answer.7_7_missing_position.label","Answer.7_7_s1","Answer.7_7_s2","Answer.7_7_s3","Answer.7_7_s4","Answer.7_7_s5","Answer.7_7_s6","Answer.7_7_s7","Answer.7_8_familiar.on","Answer.7_8_missing","Answer.7_8_missing_position.label","Answer.7_8_s1","Answer.7_8_s2","Answer.7_8_s3","Answer.7_8_s4","Answer.7_8_s5","Answer.7_8_s6","Answer.7_8_s7","Answer.7_9_familiar.on","Answer.7_9_missing","Answer.7_9_missing_position.label","Answer.7_9_s1","Answer.7_9_s2","Answer.7_9_s3","Answer.7_9_s4","Answer.7_9_s5","Answer.7_9_s6","Answer.7_9_s7","Approve","Reject"
"33P2GD6NROUQBH9A0VY7GMEGLY8KHA","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:36:09 PDT 2021","5","BatchId:4461182;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:36:09 PDT 2021","","","35DR22AR5EMKOTZCAVTVR6HW086X31","A26QYNNLQCL9IA","Approved","Mon May 31 13:00:39 PDT 2021","Mon May 31 13:11:13 PDT 2021","Thu Jun 03 13:11:13 PDT 2021","Thu Jun 03 13:12:04 PDT 2021","","","634","100% (104/104)","100% (104/104)","100% (104/104)","7_0","Bake Eggs - Making Shirred Eggs","Preheat your oven to 425 °F (218 °C)","Grease a muffin tin with a light coat of cooking spray","Crack 1 egg into each muffin tin or ramekin","Pour 1 to 2 teaspoons of heavy cream over each egg"," Season the eggs with salt, pepper, and grated cheese, if desired","Bake the eggs for 7 to 12 minutes","Serve the eggs as soon as you take them out of the oven","true","GOOD","Between Step 3 and Step 4","1","2","1","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33P2GD6NROUQBH9A0VY7GMEGLY8KHA","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:36:09 PDT 2021","5","BatchId:4461182;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:36:09 PDT 2021","","","3EKVH9QMEZ6H55YCFVEEEP9CECQ2DP","A1NSS58MHS3QXY","Approved","Mon May 31 12:46:48 PDT 2021","Mon May 31 13:00:27 PDT 2021","Thu Jun 03 13:00:27 PDT 2021","Thu Jun 03 13:01:04 PDT 2021","","","819","100% (99/99)","100% (99/99)","100% (99/99)","7_0","Bake Eggs - Making Shirred Eggs","Preheat your oven to 425 °F (218 °C)","Grease a muffin tin with a light coat of cooking spray","Crack 1 egg into each muffin tin or ramekin","Pour 1 to 2 teaspoons of heavy cream over each egg"," Season the eggs with salt, pepper, and grated cheese, if desired","Bake the eggs for 7 to 12 minutes","Serve the eggs as soon as you take them out of the oven","true","GOOD","Between Step 3 and Step 4","2","2","1","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33P2GD6NROUQBH9A0VY7GMEGLY8KHA","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:36:09 PDT 2021","5","BatchId:4461182;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:36:09 PDT 2021","","","3IJXV6UZ1YLFH0VJMZUQ6UXXI9HIRP","A2U51I5CCQBK8Y","Approved","Mon May 31 12:56:46 PDT 2021","Mon May 31 12:58:40 PDT 2021","Thu Jun 03 12:58:40 PDT 2021","Thu Jun 03 12:59:05 PDT 2021","","","114","100% (4/4)","100% (4/4)","100% (4/4)","7_0","Bake Eggs - Making Shirred Eggs","Preheat your oven to 425 °F (218 °C)","Grease a muffin tin with a light coat of cooking spray","Crack 1 egg into each muffin tin or ramekin","Pour 1 to 2 teaspoons of heavy cream over each egg"," Season the eggs with salt, pepper, and grated cheese, if desired","Bake the eggs for 7 to 12 minutes","Serve the eggs as soon as you take them out of the oven","true","No, I think it's laid out simply and clearly. Too many steps is discouraging for people, at least in my personal experience.","N/A","2","2","2","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33P2GD6NROUQBH9A0VY7GMEGLY8KHA","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:36:09 PDT 2021","5","BatchId:4461182;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:36:09 PDT 2021","","","3NC5L260MPOSAW1DTZ7192F0RUYFOF","A3BGF5KQL2LINK","Approved","Mon May 31 12:36:31 PDT 2021","Mon May 31 13:17:27 PDT 2021","Thu Jun 03 13:17:27 PDT 2021","Thu Jun 03 13:18:04 PDT 2021","","","2456","100% (40/40)","100% (40/40)","100% (40/40)","7_0","Bake Eggs - Making Shirred Eggs","Preheat your oven to 425 °F (218 °C)","Grease a muffin tin with a light coat of cooking spray","Crack 1 egg into each muffin tin or ramekin","Pour 1 to 2 teaspoons of heavy cream over each egg"," Season the eggs with salt, pepper, and grated cheese, if desired","Bake the eggs for 7 to 12 minutes","Serve the eggs as soon as you take them out of the oven","true","nice","Between Step 1 and Step 2","2","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33P2GD6NROUQBH9A0VY7GMEGLY8KHA","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:36:09 PDT 2021","5","BatchId:4461182;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:36:09 PDT 2021","","","3Z2R0DQ0JIGMXBCCBQPYK7RXEOO2EF","A2KJCBDSJGEBBD","Approved","Mon May 31 12:38:26 PDT 2021","Mon May 31 12:39:35 PDT 2021","Thu Jun 03 12:39:35 PDT 2021","Thu Jun 03 12:40:05 PDT 2021","","","69","100% (71/71)","100% (71/71)","100% (71/71)","7_0","Bake Eggs - Making Shirred Eggs","Preheat your oven to 425 °F (218 °C)","Grease a muffin tin with a light coat of cooking spray","Crack 1 egg into each muffin tin or ramekin","Pour 1 to 2 teaspoons of heavy cream over each egg"," Season the eggs with salt, pepper, and grated cheese, if desired","Bake the eggs for 7 to 12 minutes","Serve the eggs as soon as you take them out of the oven","true","good","Between Step 3 and Step 4","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HEM8MA6HAE4Z15TWDQ9LHSG6VAPQC","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:36:09 PDT 2021","5","BatchId:4461182;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:36:09 PDT 2021","","","39GHHAVOMGT4B5DRT5JDA21N3AG4JY","A25HF53GENPERY","Approved","Mon May 31 12:38:24 PDT 2021","Mon May 31 12:43:42 PDT 2021","Thu Jun 03 12:43:42 PDT 2021","Thu Jun 03 12:44:05 PDT 2021","","","318","100% (50/50)","100% (50/50)","100% (50/50)","7_1","Write a Hypothesis for an Essay - Composing the Hypothesis","Begin by organizing your research","Look at previous studies that focus on what you want to do","Determine what part of the experiment you will manipulate"," Based on your research, predict how the experiment will turn out","Write a formal hypothesis","Be as specific as possible","Have someone read over your hypothesis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","interesting","Between Step 2 and Step 3","2","1","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HEM8MA6HAE4Z15TWDQ9LHSG6VAPQC","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:36:09 PDT 2021","5","BatchId:4461182;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:36:09 PDT 2021","","","3E337GFOLAAG6BXW34D6CYF72Z3GNA","A1X6LZX7XJGTHT","Approved","Mon May 31 13:07:56 PDT 2021","Mon May 31 13:25:36 PDT 2021","Thu Jun 03 13:25:36 PDT 2021","Thu Jun 03 13:26:04 PDT 2021","","","1060","100% (86/86)","100% (86/86)","100% (86/86)","7_1","Write a Hypothesis for an Essay - Composing the Hypothesis","Begin by organizing your research","Look at previous studies that focus on what you want to do","Determine what part of the experiment you will manipulate"," Based on your research, predict how the experiment will turn out","Write a formal hypothesis","Be as specific as possible","Have someone read over your hypothesis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","good","Between Step 3 and Step 4","2","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HEM8MA6HAE4Z15TWDQ9LHSG6VAPQC","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:36:09 PDT 2021","5","BatchId:4461182;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:36:09 PDT 2021","","","3I02618YA18ZEEA43OFFK2LTBMAPU6","A2KJCBDSJGEBBD","Approved","Mon May 31 12:39:11 PDT 2021","Mon May 31 12:56:17 PDT 2021","Thu Jun 03 12:56:17 PDT 2021","Thu Jun 03 12:57:04 PDT 2021","","","1026","100% (71/71)","100% (71/71)","100% (71/71)","7_1","Write a Hypothesis for an Essay - Composing the Hypothesis","Begin by organizing your research","Look at previous studies that focus on what you want to do","Determine what part of the experiment you will manipulate"," Based on your research, predict how the experiment will turn out","Write a formal hypothesis","Be as specific as possible","Have someone read over your hypothesis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","GOOD","Between Step 5 and Step 6","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HEM8MA6HAE4Z15TWDQ9LHSG6VAPQC","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:36:09 PDT 2021","5","BatchId:4461182;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:36:09 PDT 2021","","","3WQ3B2KGE9IH1NIWIVNUEGB7JL5B1F","A354IONQNVAG91","Approved","Mon May 31 13:02:50 PDT 2021","Mon May 31 13:37:11 PDT 2021","Thu Jun 03 13:37:11 PDT 2021","Thu Jun 03 13:38:04 PDT 2021","","","2061","100% (15/15)","100% (15/15)","100% (15/15)","7_1","Write a Hypothesis for an Essay - Composing the Hypothesis","Begin by organizing your research","Look at previous studies that focus on what you want to do","Determine what part of the experiment you will manipulate"," Based on your research, predict how the experiment will turn out","Write a formal hypothesis","Be as specific as possible","Have someone read over your hypothesis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","good","N/A","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HEM8MA6HAE4Z15TWDQ9LHSG6VAPQC","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:36:09 PDT 2021","5","BatchId:4461182;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:36:09 PDT 2021","","","3YMU66OBIOAOWFBL06IT7EIBGNMGHT","A2W2NYCPXHZ626","Approved","Mon May 31 12:42:39 PDT 2021","Mon May 31 13:19:58 PDT 2021","Thu Jun 03 13:19:58 PDT 2021","Thu Jun 03 13:20:05 PDT 2021","","","2239","100% (5/5)","100% (5/5)","100% (5/5)","7_1","Write a Hypothesis for an Essay - Composing the Hypothesis","Begin by organizing your research","Look at previous studies that focus on what you want to do","Determine what part of the experiment you will manipulate"," Based on your research, predict how the experiment will turn out","Write a formal hypothesis","Be as specific as possible","Have someone read over your hypothesis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","NO","N/A","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
