"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.process_id","Input.process_name","Input.step_1","Input.step_2","Input.step_3","Answer.3_0_familiar.on","Answer.3_0_missing","Answer.3_0_missing_position.label","Answer.3_0_s1","Answer.3_0_s2","Answer.3_0_s3","Answer.3_10_familiar.on","Answer.3_10_missing","Answer.3_10_missing_position.label","Answer.3_10_s1","Answer.3_10_s2","Answer.3_10_s3","Answer.3_11_familiar.on","Answer.3_11_missing","Answer.3_11_missing_position.label","Answer.3_11_s1","Answer.3_11_s2","Answer.3_11_s3","Answer.3_12_familiar.on","Answer.3_12_missing","Answer.3_12_missing_position.label","Answer.3_12_s1","Answer.3_12_s2","Answer.3_12_s3","Answer.3_13_familiar.on","Answer.3_13_missing","Answer.3_13_missing_position.label","Answer.3_13_s1","Answer.3_13_s2","Answer.3_13_s3","Answer.3_14_familiar.on","Answer.3_14_missing","Answer.3_14_missing_position.label","Answer.3_14_s1","Answer.3_14_s2","Answer.3_14_s3","Answer.3_15_familiar.on","Answer.3_15_missing","Answer.3_15_missing_position.label","Answer.3_15_s1","Answer.3_15_s2","Answer.3_15_s3","Answer.3_16_familiar.on","Answer.3_16_missing","Answer.3_16_missing_position.label","Answer.3_16_s1","Answer.3_16_s2","Answer.3_16_s3","Answer.3_17_familiar.on","Answer.3_17_missing","Answer.3_17_missing_position.label","Answer.3_17_s1","Answer.3_17_s2","Answer.3_17_s3","Answer.3_18_familiar.on","Answer.3_18_missing","Answer.3_18_missing_position.label","Answer.3_18_s1","Answer.3_18_s2","Answer.3_18_s3","Answer.3_19_familiar.on","Answer.3_19_missing","Answer.3_19_missing_position.label","Answer.3_19_s1","Answer.3_19_s2","Answer.3_19_s3","Answer.3_1_familiar.on","Answer.3_1_missing","Answer.3_1_missing_position.label","Answer.3_1_s1","Answer.3_1_s2","Answer.3_1_s3","Answer.3_20_familiar.on","Answer.3_20_missing","Answer.3_20_missing_position.label","Answer.3_20_s1","Answer.3_20_s2","Answer.3_20_s3","Answer.3_21_familiar.on","Answer.3_21_missing","Answer.3_21_missing_position.label","Answer.3_21_s1","Answer.3_21_s2","Answer.3_21_s3","Answer.3_22_familiar.on","Answer.3_22_missing","Answer.3_22_missing_position.label","Answer.3_22_s1","Answer.3_22_s2","Answer.3_22_s3","Answer.3_23_familiar.on","Answer.3_23_missing","Answer.3_23_missing_position.label","Answer.3_23_s1","Answer.3_23_s2","Answer.3_23_s3","Answer.3_24_familiar.on","Answer.3_24_missing","Answer.3_24_missing_position.label","Answer.3_24_s1","Answer.3_24_s2","Answer.3_24_s3","Answer.3_25_familiar.on","Answer.3_25_missing","Answer.3_25_missing_position.label","Answer.3_25_s1","Answer.3_25_s2","Answer.3_25_s3","Answer.3_26_familiar.on","Answer.3_26_missing","Answer.3_26_missing_position.label","Answer.3_26_s1","Answer.3_26_s2","Answer.3_26_s3","Answer.3_27_familiar.on","Answer.3_27_missing","Answer.3_27_missing_position.label","Answer.3_27_s1","Answer.3_27_s2","Answer.3_27_s3","Answer.3_28_familiar.on","Answer.3_28_missing","Answer.3_28_missing_position.label","Answer.3_28_s1","Answer.3_28_s2","Answer.3_28_s3","Answer.3_29_familiar.on","Answer.3_29_missing","Answer.3_29_missing_position.label","Answer.3_29_s1","Answer.3_29_s2","Answer.3_29_s3","Answer.3_2_familiar.on","Answer.3_2_missing","Answer.3_2_missing_position.label","Answer.3_2_s1","Answer.3_2_s2","Answer.3_2_s3","Answer.3_30_familiar.on","Answer.3_30_missing","Answer.3_30_missing_position.label","Answer.3_30_s1","Answer.3_30_s2","Answer.3_30_s3","Answer.3_31_familiar.on","Answer.3_31_missing","Answer.3_31_missing_position.label","Answer.3_31_s1","Answer.3_31_s2","Answer.3_31_s3","Answer.3_32_familiar.on","Answer.3_32_missing","Answer.3_32_missing_position.label","Answer.3_32_s1","Answer.3_32_s2","Answer.3_32_s3","Answer.3_33_familiar.on","Answer.3_33_missing","Answer.3_33_missing_position.label","Answer.3_33_s1","Answer.3_33_s2","Answer.3_33_s3","Answer.3_34_familiar.on","Answer.3_34_missing","Answer.3_34_missing_position.label","Answer.3_34_s1","Answer.3_34_s2","Answer.3_34_s3","Answer.3_35_familiar.on","Answer.3_35_missing","Answer.3_35_missing_position.label","Answer.3_35_s1","Answer.3_35_s2","Answer.3_35_s3","Answer.3_36_familiar.on","Answer.3_36_missing","Answer.3_36_missing_position.label","Answer.3_36_s1","Answer.3_36_s2","Answer.3_36_s3","Answer.3_37_familiar.on","Answer.3_37_missing","Answer.3_37_missing_position.label","Answer.3_37_s1","Answer.3_37_s2","Answer.3_37_s3","Answer.3_38_familiar.on","Answer.3_38_missing","Answer.3_38_missing_position.label","Answer.3_38_s1","Answer.3_38_s2","Answer.3_38_s3","Answer.3_39_familiar.on","Answer.3_39_missing","Answer.3_39_missing_position.label","Answer.3_39_s1","Answer.3_39_s2","Answer.3_39_s3","Answer.3_3_familiar.on","Answer.3_3_missing","Answer.3_3_missing_position.label","Answer.3_3_s1","Answer.3_3_s2","Answer.3_3_s3","Answer.3_40_familiar.on","Answer.3_40_missing","Answer.3_40_missing_position.label","Answer.3_40_s1","Answer.3_40_s2","Answer.3_40_s3","Answer.3_41_familiar.on","Answer.3_41_missing","Answer.3_41_missing_position.label","Answer.3_41_s1","Answer.3_41_s2","Answer.3_41_s3","Answer.3_42_familiar.on","Answer.3_42_missing","Answer.3_42_missing_position.label","Answer.3_42_s1","Answer.3_42_s2","Answer.3_42_s3","Answer.3_43_familiar.on","Answer.3_43_missing","Answer.3_43_missing_position.label","Answer.3_43_s1","Answer.3_43_s2","Answer.3_43_s3","Answer.3_4_familiar.on","Answer.3_4_missing","Answer.3_4_missing_position.label","Answer.3_4_s1","Answer.3_4_s2","Answer.3_4_s3","Answer.3_5_familiar.on","Answer.3_5_missing","Answer.3_5_missing_position.label","Answer.3_5_s1","Answer.3_5_s2","Answer.3_5_s3","Answer.3_6_familiar.on","Answer.3_6_missing","Answer.3_6_missing_position.label","Answer.3_6_s1","Answer.3_6_s2","Answer.3_6_s3","Answer.3_7_familiar.on","Answer.3_7_missing","Answer.3_7_missing_position.label","Answer.3_7_s1","Answer.3_7_s2","Answer.3_7_s3","Answer.3_8_familiar.on","Answer.3_8_missing","Answer.3_8_missing_position.label","Answer.3_8_s1","Answer.3_8_s2","Answer.3_8_s3","Answer.3_9_familiar.on","Answer.3_9_missing","Answer.3_9_missing_position.label","Answer.3_9_s1","Answer.3_9_s2","Answer.3_9_s3","Approve","Reject"
"3HO4MYYR13QOHOU5YQB5PIYOGJ06UK","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Sun Jul 11 05:06:37 PDT 2021","5","BatchId:4500897;OriginalHitTemplateId:920937340;","3600","259200","Sun Jul 18 05:06:37 PDT 2021","","","33FBRBDW6P1IMSUNVGS44A4XKAJC8G","ARMBVAG9TJLFR","Submitted","Sun Jul 11 05:07:52 PDT 2021","Sun Jul 11 05:30:53 PDT 2021","Wed Jul 14 05:30:53 PDT 2021","","","","1381","100% (47/47)","0% (0/0)","0% (0/0)","3_0","Deal with Misophonia - Finding Your Triggers","Know common misophonia triggers","Notice what sounds cause you to experience stress","Write down what’s happening when you start to feel anxious or upset","true","good","Between Step 1 and Step 2","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HO4MYYR13QOHOU5YQB5PIYOGJ06UK","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Sun Jul 11 05:06:37 PDT 2021","5","BatchId:4500897;OriginalHitTemplateId:920937340;","3600","259200","Sun Jul 18 05:06:37 PDT 2021","","","3GFK2QRXXAJ8D8HQE9L24K19A035WJ","AP5SVMS8Q3L0F","Submitted","Sun Jul 11 05:27:41 PDT 2021","Sun Jul 11 05:38:06 PDT 2021","Wed Jul 14 05:38:06 PDT 2021","","","","625","100% (22/22)","0% (0/0)","0% (0/0)","3_0","Deal with Misophonia - Finding Your Triggers","Know common misophonia triggers","Notice what sounds cause you to experience stress","Write down what’s happening when you start to feel anxious or upset","true","no ...","N/A","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HO4MYYR13QOHOU5YQB5PIYOGJ06UK","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Sun Jul 11 05:06:37 PDT 2021","5","BatchId:4500897;OriginalHitTemplateId:920937340;","3600","259200","Sun Jul 18 05:06:37 PDT 2021","","","3LOZAJ85YEFV3B3T6VFQ8WC4ZSJX24","A2ZG43P9OR4KEU","Submitted","Sun Jul 11 06:08:02 PDT 2021","Sun Jul 11 06:15:38 PDT 2021","Wed Jul 14 06:15:38 PDT 2021","","","","456","0% (0/0)","0% (0/0)","0% (0/0)","3_0","Deal with Misophonia - Finding Your Triggers","Know common misophonia triggers","Notice what sounds cause you to experience stress","Write down what’s happening when you start to feel anxious or upset","true","NICE","Between Step 2 and Step 3","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HO4MYYR13QOHOU5YQB5PIYOGJ06UK","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Sun Jul 11 05:06:37 PDT 2021","5","BatchId:4500897;OriginalHitTemplateId:920937340;","3600","259200","Sun Jul 18 05:06:37 PDT 2021","","","3TK8OJTYM2NZRTZ48EPKGONCUR0VPJ","A2TP810WG5QZNC","Submitted","Sun Jul 11 05:20:35 PDT 2021","Sun Jul 11 05:23:42 PDT 2021","Wed Jul 14 05:23:42 PDT 2021","","","","187","0% (0/0)","0% (0/0)","0% (0/0)","3_0","Deal with Misophonia - Finding Your Triggers","Know common misophonia triggers","Notice what sounds cause you to experience stress","Write down what’s happening when you start to feel anxious or upset","true","GOOD","Between Step 2 and Step 3","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HO4MYYR13QOHOU5YQB5PIYOGJ06UK","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Sun Jul 11 05:06:37 PDT 2021","5","BatchId:4500897;OriginalHitTemplateId:920937340;","3600","259200","Sun Jul 18 05:06:37 PDT 2021","","","3ZR9AIQJUCBX9ZC57X97SXMR9ZV049","A3RIHFRDLO5O8V","Submitted","Sun Jul 11 06:11:58 PDT 2021","Sun Jul 11 06:14:39 PDT 2021","Wed Jul 14 06:14:39 PDT 2021","","","","161","0% (0/0)","0% (0/0)","0% (0/0)","3_0","Deal with Misophonia - Finding Your Triggers","Know common misophonia triggers","Notice what sounds cause you to experience stress","Write down what’s happening when you start to feel anxious or upset","true","good","Before Step 1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3I7KR83SNBFXWBRR2JAF35GS4TA9K1","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Sun Jul 11 05:06:37 PDT 2021","5","BatchId:4500897;OriginalHitTemplateId:920937340;","3600","259200","Sun Jul 18 05:06:37 PDT 2021","","","333U7HK6IAHHB1WKMGK6D6VTLLRJD9","A188TGNQQS450Q","Submitted","Sun Jul 11 05:24:52 PDT 2021","Sun Jul 11 05:25:33 PDT 2021","Wed Jul 14 05:25:33 PDT 2021","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","3_1","Set Up Guitar Pedals - Using an Effects Loop","Examine your amp","Place your delay and reverb effects in the amp's effects loop","Move volume and modulation into the effects loop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","find cables!","Before Step 1","-1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3I7KR83SNBFXWBRR2JAF35GS4TA9K1","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Sun Jul 11 05:06:37 PDT 2021","5","BatchId:4500897;OriginalHitTemplateId:920937340;","3600","259200","Sun Jul 18 05:06:37 PDT 2021","","","3A4TN5196LKBF3VGYKMAHNXWNT9CHV","A3S7J4JZLKQ1ZN","Submitted","Sun Jul 11 05:08:26 PDT 2021","Sun Jul 11 05:10:55 PDT 2021","Wed Jul 14 05:10:55 PDT 2021","","","","149","0% (0/0)","0% (0/0)","0% (0/0)","3_1","Set Up Guitar Pedals - Using an Effects Loop","Examine your amp","Place your delay and reverb effects in the amp's effects loop","Move volume and modulation into the effects loop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","good","After Step 3","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3I7KR83SNBFXWBRR2JAF35GS4TA9K1","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Sun Jul 11 05:06:37 PDT 2021","5","BatchId:4500897;OriginalHitTemplateId:920937340;","3600","259200","Sun Jul 18 05:06:37 PDT 2021","","","3C8HJ7UOP8WAFA71HVMVKQ6DDXWZMS","AKSLU0C30G3JT","Submitted","Sun Jul 11 05:25:26 PDT 2021","Sun Jul 11 05:26:04 PDT 2021","Wed Jul 14 05:26:04 PDT 2021","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","3_1","Set Up Guitar Pedals - Using an Effects Loop","Examine your amp","Place your delay and reverb effects in the amp's effects loop","Move volume and modulation into the effects loop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Perform a sound check","After Step 3","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3I7KR83SNBFXWBRR2JAF35GS4TA9K1","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Sun Jul 11 05:06:37 PDT 2021","5","BatchId:4500897;OriginalHitTemplateId:920937340;","3600","259200","Sun Jul 18 05:06:37 PDT 2021","","","3IXQG4FA2U0ZQSLRM82NTMTQMV4B90","ARMBVAG9TJLFR","Submitted","Sun Jul 11 05:31:01 PDT 2021","Sun Jul 11 05:51:20 PDT 2021","Wed Jul 14 05:51:20 PDT 2021","","","","1219","100% (47/47)","0% (0/0)","0% (0/0)","3_1","Set Up Guitar Pedals - Using an Effects Loop","Examine your amp","Place your delay and reverb effects in the amp's effects loop","Move volume and modulation into the effects loop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","good","Between Step 2 and Step 3","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3I7KR83SNBFXWBRR2JAF35GS4TA9K1","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Sun Jul 11 05:06:37 PDT 2021","5","BatchId:4500897;OriginalHitTemplateId:920937340;","3600","259200","Sun Jul 18 05:06:37 PDT 2021","","","3KRVW3HTZONDEYLNM3SNOX9AQIUSME","A3RIHFRDLO5O8V","Submitted","Sun Jul 11 05:11:41 PDT 2021","Sun Jul 11 05:27:37 PDT 2021","Wed Jul 14 05:27:37 PDT 2021","","","","956","0% (0/0)","0% (0/0)","0% (0/0)","3_1","Set Up Guitar Pedals - Using an Effects Loop","Examine your amp","Place your delay and reverb effects in the amp's effects loop","Move volume and modulation into the effects loop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","good","Between Step 2 and Step 3","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
